Year,Month,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,USA,northeast,midwest,south,west,new_england,middle_atlantic,east_north_central,west_north_central,south_atlantic,east_south_central,west_south_central,mountain,pacific
2009,3,32,20,10,128,8,5,2,74,24,1,36,23,0,4,14,28,1,20,8,39,2,17,35,0,4,7,1,11,5,30,31,1,27,11,6,35,3,22,1,34,76,2,0,22,10,3,7,2,882,94,179,420,189,18,76,132,47,198,97,125,45,144
2009,4,31,24,14,123,6,5,2,56,37,1,53,17,2,5,11,42,3,23,12,37,5,23,21,1,0,6,0,17,10,46,32,1,29,14,2,45,1,20,2,27,89,2,0,31,15,3,7,0,953,129,179,455,190,21,108,143,36,204,92,159,50,140
2009,5,33,20,13,130,12,4,5,65,35,3,67,30,1,7,12,47,0,29,9,51,0,19,25,5,1,5,0,21,9,39,33,0,30,13,6,44,0,24,1,28,105,1,1,25,7,1,17,2,1035,118,230,487,200,14,104,195,35,217,92,178,57,143
2009,6,21,20,12,108,11,15,6,68,39,0,63,22,3,14,13,50,2,24,8,47,4,15,28,2,4,6,0,21,10,42,38,0,28,14,1,42,0,19,0,26,85,3,0,29,6,5,10,0,984,130,223,464,167,25,105,170,53,228,75,161,52,115
2009,7,31,24,17,150,12,5,2,76,60,1,61,16,3,6,14,57,0,28,8,45,6,16,23,4,4,6,0,21,12,55,37,1,35,12,5,44,2,23,1,40,94,2,0,23,9,9,12,3,1115,135,213,539,228,15,120,169,44,258,101,180,64,164
2009,8,19,18,7,144,7,8,3,80,47,0,60,23,3,5,8,37,3,23,15,53,6,16,29,2,4,7,0,23,8,60,36,0,28,8,3,39,0,21,1,37,82,3,0,30,8,4,11,1,1030,148,223,458,201,26,122,175,48,244,80,134,46,155
2009,9,27,15,14,115,7,4,3,62,28,2,54,22,1,7,13,31,0,31,9,48,6,15,27,0,2,10,0,15,3,47,34,1,28,16,3,43,1,16,0,36,91,1,0,15,10,11,7,0,931,119,203,443,166,14,105,159,44,200,91,152,38,128
2009,10,27,13,10,98,9,10,3,58,43,0,59,27,1,11,11,29,1,26,14,29,4,19,43,1,2,10,1,20,6,36,27,0,41,13,4,46,0,22,0,25,75,3,0,20,9,6,9,0,921,128,226,414,153,26,102,165,61,205,82,127,42,111
2009,11,24,17,26,109,11,3,4,87,34,0,53,21,2,9,13,29,3,35,8,45,4,14,33,1,1,8,2,23,4,41,38,1,28,15,12,40,1,19,0,23,84,2,0,17,12,4,8,1,969,121,205,466,177,17,104,155,50,238,74,154,44,133
2009,12,29,16,12,124,6,4,2,66,38,2,51,18,1,8,8,29,1,25,7,34,2,18,20,2,5,7,0,23,9,42,38,0,41,8,3,41,4,15,2,27,82,4,0,21,18,4,4,0,921,122,186,422,191,16,106,148,38,209,82,131,46,145
2010,1,23,23,11,116,6,10,5,64,34,1,28,29,6,6,13,41,1,11,14,37,10,20,31,4,1,14,1,19,7,29,30,0,28,14,2,31,1,15,0,29,68,3,0,28,11,2,3,0,880,106,179,408,187,27,79,125,54,189,85,134,58,129
2010,2,21,18,13,75,1,8,4,47,22,1,27,10,1,4,3,27,2,14,8,24,5,17,17,1,4,5,0,15,6,33,20,0,24,11,10,28,0,11,0,18,72,2,0,8,7,4,8,1,657,94,124,312,127,18,76,93,31,130,59,123,35,92
2010,3,16,18,7,128,4,8,4,65,29,1,39,26,4,4,9,48,1,30,12,30,5,17,21,1,5,8,1,13,7,40,29,1,36,4,4,47,1,9,0,26,74,1,0,23,10,3,7,0,876,123,178,393,182,23,100,138,40,192,68,133,40,142
2010,4,20,17,7,123,12,6,2,79,40,2,53,23,2,5,10,39,2,24,5,48,5,25,29,0,6,7,1,20,14,34,20,1,45,11,2,39,3,18,1,28,75,4,0,23,11,5,9,0,955,110,227,426,192,17,93,178,49,211,83,132,56,136
2010,5,19,18,11,144,10,9,3,70,41,1,65,23,2,5,6,42,2,32,14,45,8,14,19,1,4,8,0,18,8,38,40,0,28,9,4,41,3,23,1,26,78,1,0,32,10,4,13,1,994,125,213,450,206,28,97,174,39,245,65,140,48,158
2010,6,29,17,12,102,9,8,7,64,40,0,67,20,7,9,8,38,1,32,3,29,3,23,33,0,3,4,0,26,3,58,44,1,35,13,5,49,1,16,0,21,82,2,0,19,6,5,5,2,961,146,212,453,150,13,133,156,56,227,81,145,37,113
2010,7,39,27,14,108,13,10,2,52,42,1,57,15,1,5,10,40,1,30,9,52,11,17,38,0,4,10,0,25,9,63,38,1,35,13,6,51,2,17,0,35,76,2,0,25,10,6,19,0,1041,161,238,456,186,22,139,178,60,212,101,143,62,124
2010,8,17,36,11,117,4,15,4,58,34,1,71,12,0,9,15,36,1,34,8,36,6,18,20,1,1,10,2,29,3,57,28,1,37,11,5,44,1,16,0,20,77,3,0,19,10,1,9,1,949,157,202,399,191,27,130,165,37,194,70,135,59,132
2010,9,24,21,8,92,9,7,5,72,37,0,44,12,1,6,14,41,0,26,17,28,4,11,27,1,3,7,0,27,3,49,38,0,36,9,7,53,1,25,0,28,73,1,0,34,10,5,9,0,925,154,170,450,151,25,129,129,41,242,77,131,42,109
2010,10,21,31,8,102,12,7,4,70,46,2,44,17,5,6,11,24,1,27,14,32,4,15,28,1,2,6,1,26,4,50,30,2,36,14,6,48,1,31,0,22,86,1,0,23,16,4,9,0,950,148,185,436,181,24,124,138,47,235,69,132,57,124
2010,11,15,24,16,108,7,5,3,67,40,1,45,13,4,6,17,27,0,18,14,37,3,12,39,2,5,6,2,17,6,38,30,0,23,8,4,33,1,23,1,19,84,3,2,22,8,3,9,0,870,112,185,404,169,24,88,127,58,206,63,135,49,120
2010,12,39,21,14,127,10,5,2,59,38,1,37,23,1,3,9,29,1,28,8,42,1,16,33,5,3,5,0,25,6,38,29,1,33,14,5,37,2,25,0,21,68,4,0,15,5,5,6,0,899,116,183,411,189,16,100,141,42,201,85,125,52,137
2011,1,28,22,17,114,10,7,2,85,32,1,36,21,3,5,13,32,0,31,9,43,4,24,16,1,4,8,0,17,2,20,19,5,32,13,4,37,0,21,0,20,54,1,0,16,7,6,2,0,844,90,171,413,170,16,74,134,37,212,85,116,45,125
2011,2,17,16,9,82,3,4,2,49,22,1,26,7,2,7,5,39,2,17,5,26,4,15,23,1,3,2,0,20,6,22,20,0,25,9,5,41,0,5,0,25,57,2,0,16,4,5,2,0,653,94,125,312,122,11,83,86,39,136,62,114,31,91
2011,3,32,23,6,92,14,6,2,61,37,2,34,11,2,5,8,43,0,19,9,39,4,16,31,3,4,8,0,27,6,32,22,0,37,20,4,31,0,19,0,23,61,5,0,17,9,3,9,0,836,105,176,389,166,15,90,130,46,180,79,130,61,105
2011,4,24,26,15,104,7,14,3,68,26,0,47,17,7,4,14,51,1,27,6,52,4,14,26,0,4,6,0,20,13,42,27,1,43,16,7,33,0,36,1,25,65,0,1,20,14,5,10,0,946,117,216,436,177,22,95,169,47,212,77,147,52,125
2011,5,25,22,10,136,6,9,1,87,41,6,47,17,5,8,14,28,3,25,6,45,5,26,33,0,2,8,0,24,6,47,38,0,29,14,6,37,1,28,0,28,92,2,0,24,8,6,9,0,1014,127,200,487,200,19,108,147,53,250,93,144,50,150
2011,6,24,24,8,103,4,9,5,72,54,0,55,15,1,10,10,36,4,26,10,43,5,20,28,0,2,4,3,20,5,33,38,0,32,9,3,44,1,18,0,24,63,3,0,18,5,4,7,2,904,124,198,429,153,27,97,152,46,235,78,116,42,111
2011,7,24,21,15,130,19,11,2,63,53,0,85,25,1,5,12,45,1,25,19,55,3,17,27,0,3,5,2,40,5,57,39,2,36,12,4,51,0,31,0,33,78,2,1,24,7,7,11,6,1114,182,253,480,199,34,148,212,41,244,86,150,58,141
2011,8,22,26,17,115,7,6,2,68,32,1,49,21,2,6,10,36,1,25,15,50,5,19,28,0,7,6,0,23,5,47,38,0,49,10,3,40,1,14,3,30,60,3,1,22,4,8,9,1,947,134,229,413,171,24,110,178,51,209,81,123,49,122
2011,9,21,19,12,101,10,5,2,70,45,1,54,20,2,10,6,37,0,22,13,39,9,27,28,0,6,10,2,20,7,48,37,0,44,11,3,52,0,16,1,32,58,0,0,14,8,7,7,2,938,140,220,417,161,20,120,164,56,213,86,118,49,112
